timestamp,src_ip_private,src_ip_public,src_ip_default,dst_ip_private,dst_ip_public,dst_ip_default,sport_zero,sport_multiplex,sport_echo,sport_discard,sport_daytime,sport_quote,sport_chwhereen,sport_ftp_data,sport_ftp_control,sport_ssh,sport_telnet,sport_smtp,sport_dns,sport_bootp,sport_gopher,sport_finger,sport_http,sport_kerberos,sport_pop3,sport_nntp,sport_ntp,sport_netbios,sport_imap4,sport_snmp,sport_ldap,sport_https,sport_mds,sport_kpasswd,sport_smtp_ssl,sport_syslog,sport_smtp,sport_ldaps,sport_cups,sport_imap4,sport_socks,sport_openvpn,sport_mssql,sport_citrix,sport_oracle,sport_rapservice,sport_msnmessenger,sport_mgc,sport_mysql,sport_metasploit,sport_emule,sport_xmpp,sport_bittorrent,sport_http2,sport_reserved,sport_register,sport_private,dport_zero,dport_multiplex,dport_echo,dport_discard,dport_daytime,dport_quote,dport_chwhereen,dport_ftp_data,dport_ftp_control,dport_ssh,dport_telnet,dport_smtp,dport_dns,dport_bootp,dport_gopher,dport_finger,dport_http,dport_kerberos,dport_pop3,dport_nntp,dport_ntp,dport_netbios,dport_imap4,dport_snmp,dport_ldap,dport_https,dport_mds,dport_kpasswd,dport_smtp_ssl,dport_syslog,dport_smtp,dport_ldaps,dport_cups,dport_imap4,dport_socks,dport_openvpn,dport_mssql,dport_citrix,dport_oracle,dport_rapservice,dport_msnmessenger,dport_mgc,dport_mysql,dport_metasploit,dport_emule,dport_xmpp,dport_bittorrent,dport_http2,dport_reserved,dport_register,dport_private,protocol_tcp,protocol_udp,protocol_arp,protocol_icmp,protocol_igmp,protocol_other,state_fin,state_con,state_int,state_rst,state_other,in_npackets_verylow,in_npackets_low,in_npackets_medium,in_npackets_high,in_npackets_veryhigh,out_npackets_verylow,out_npackets_low,out_npackets_medium,out_npackets_high,out_npackets_veryhigh,in_nbytes_verylow,in_nbytes_low,in_nbytes_medium,in_nbytes_high,in_nbytes_veryhigh,out_nbytes_verylow,out_nbytes_low,out_nbytes_medium,out_nbytes_high,out_nbytes_veryhigh,label_background,label_exploits,label_fuzzers,label_reconnaissance,label_dos,label_analysis,label_backdoor,label_shellcode,label_worms,label_other,binary_label_normal,binary_label_attack
20150122220150,7,1637,0,5,1637,2,7,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,10,1208,426,7,0,0,0,0,0,0,0,38,7,0,59,273,0,0,0,144,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,348,0,617,914,113,1250,387,5,0,0,2,1242,395,4,0,3,280,664,626,74,0,283,715,518,128,0,278,191,1074,101,0,11,479,559,518,77,1644,0,0,0,0,0,0,0,0,0,1644,0
20150122220200,6,1639,0,4,1639,2,6,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,10,1227,408,6,0,0,0,0,0,0,0,41,6,0,63,282,0,0,0,143,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,339,0,631,896,118,1251,388,4,0,0,2,1227,410,5,0,3,289,667,606,83,0,294,718,499,134,0,287,205,1044,108,1,12,489,572,492,80,1645,0,0,0,0,0,0,0,0,0,1645,0
20150122220210,7,1616,0,5,1616,2,7,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,11,1202,410,7,0,0,0,0,0,0,0,42,6,0,66,280,0,0,0,140,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,315,0,626,879,118,1232,384,5,0,0,2,1200,415,5,0,3,287,652,602,82,0,293,700,501,129,0,285,217,1006,114,1,14,489,554,489,77,1623,0,0,0,0,0,0,0,0,0,1623,0
20150122220220,7,1605,0,5,1605,2,7,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,11,1203,398,7,0,0,0,0,0,0,0,38,5,0,69,278,0,0,0,139,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,316,0,620,873,119,1225,380,5,0,0,2,1194,411,5,0,2,284,641,609,78,0,289,695,503,125,0,282,209,1008,112,1,12,483,550,492,75,1612,0,0,0,0,0,0,0,0,0,1612,0
20150122220230,6,1613,0,4,1613,2,6,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,10,1200,409,6,0,0,0,0,0,0,0,38,7,0,67,281,0,0,0,146,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,328,0,626,870,123,1232,381,4,0,0,2,1201,411,5,0,2,286,654,608,71,0,291,710,497,121,0,284,207,1019,108,1,11,485,559,488,76,1619,0,0,0,0,0,0,0,0,0,1619,0
20150122220240,7,1601,0,5,1601,2,7,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,11,1201,396,7,0,0,0,0,0,0,0,40,9,0,53,277,0,0,0,160,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,310,0,626,859,123,1220,381,5,0,0,2,1189,412,5,0,2,283,666,592,67,0,288,725,481,114,0,281,215,1016,95,1,12,485,541,497,73,1608,0,0,0,0,0,0,0,0,0,1608,0
20150122220250,6,1617,0,4,1617,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0,7,1229,387,6,0,0,0,0,0,0,0,30,12,0,62,286,0,0,0,167,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,346,0,642,840,141,1235,382,4,0,0,2,1207,411,3,0,2,289,670,594,70,0,294,727,479,123,0,289,191,1034,108,1,9,487,549,496,82,1623,0,0,0,0,0,0,0,0,0,1623,0
20150122220300,7,1572,0,5,1572,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,7,1193,379,7,0,0,0,0,0,0,0,24,14,0,59,282,0,0,0,172,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,337,0,632,808,139,1200,372,5,0,0,2,1188,387,2,0,2,286,630,603,60,0,289,692,485,113,0,286,153,1041,99,0,8,460,512,525,74,1579,0,0,0,0,0,0,0,0,0,1579,0
20150122220310,7,1575,0,5,1575,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,7,1183,392,7,0,0,0,0,0,0,0,21,17,0,56,284,0,0,0,181,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,349,0,640,807,135,1201,374,5,0,0,2,1201,377,2,0,2,288,622,603,69,0,290,684,484,124,0,288,135,1051,108,0,7,454,508,528,85,1582,0,0,0,0,0,0,0,0,0,1582,0
20150122220320,7,1620,0,5,1620,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,7,1230,390,7,0,0,0,0,0,0,0,21,16,0,63,294,0,0,0,184,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,390,0,655,839,133,1244,376,5,0,0,2,1244,379,2,0,2,298,649,609,71,0,300,701,493,133,0,298,127,1085,117,0,7,462,536,528,94,1627,0,0,0,0,0,0,0,0,0,1627,0
20150122220330,7,1574,0,5,1574,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,1203,371,7,0,0,0,0,0,0,0,18,18,0,66,297,0,0,0,184,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,354,0,663,784,134,1195,379,5,0,0,2,1195,382,2,0,2,301,609,589,82,0,303,659,482,137,0,301,121,1030,129,0,7,457,498,526,93,1581,0,0,0,0,0,0,0,0,0,1581,0
20150122220340,6,1586,0,4,1586,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,1217,369,6,0,0,0,0,0,0,0,21,19,0,69,299,0,0,0,181,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,354,0,669,790,133,1199,387,4,0,0,2,1199,389,2,0,2,302,618,590,82,0,304,666,485,137,0,302,133,1022,135,0,6,468,511,511,96,1592,0,0,0,0,0,0,0,0,0,1592,0
20150122220350,7,1577,0,5,1577,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1187,390,7,0,0,0,0,0,0,0,23,18,0,62,287,0,0,0,174,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,342,0,649,809,126,1192,385,5,0,0,2,1192,388,2,0,2,291,626,594,73,0,293,680,483,128,0,291,147,1026,120,0,7,466,516,507,88,1584,0,0,0,0,0,0,0,0,0,1584,0
20150122220400,6,1583,0,4,1583,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1176,407,6,0,0,0,0,0,0,0,25,22,0,61,282,0,0,0,167,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,342,0,642,827,120,1203,380,4,0,0,2,1203,382,2,0,2,285,629,603,72,0,287,683,492,127,0,285,152,1031,121,0,6,464,522,510,87,1589,0,0,0,0,0,0,0,0,0,1589,0
20150122220410,6,1600,0,4,1600,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1179,421,6,0,0,0,0,0,0,0,27,22,0,62,285,0,0,0,170,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,348,0,650,834,122,1215,385,4,0,0,2,1215,387,2,0,2,288,656,603,59,0,290,709,491,116,0,288,158,1047,113,0,6,472,534,514,80,1606,0,0,0,0,0,0,0,0,0,1606,0
20150122220420,7,1533,0,5,1533,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,1126,407,7,0,0,0,0,0,0,0,24,27,0,52,270,0,0,0,170,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,629,790,121,1157,376,5,0,0,2,1157,379,2,0,2,274,614,597,55,0,276,674,484,106,0,274,157,1003,106,0,7,451,484,529,69,1540,0,0,0,0,0,0,0,0,0,1540,0
20150122220430,7,1574,0,5,1574,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,1152,422,7,0,0,0,0,0,0,0,26,25,0,49,272,0,0,0,172,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,0,631,830,120,1196,378,5,0,0,2,1196,381,2,0,2,276,646,608,51,0,278,704,491,108,0,276,161,1047,97,0,7,459,509,535,71,1581,0,0,0,0,0,0,0,0,0,1581,0
20150122220440,7,1550,0,5,1550,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,1115,435,7,0,0,0,0,0,0,0,22,28,0,45,259,0,0,0,165,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,0,606,839,112,1187,363,5,0,0,2,1187,366,2,0,2,263,628,613,53,0,265,693,490,109,0,263,151,1047,96,0,7,440,500,541,69,1557,0,0,0,0,0,0,0,0,0,1557,0
20150122220450,6,1583,0,4,1583,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,6,1151,432,6,0,0,0,0,0,0,0,20,26,0,45,259,0,0,0,169,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,364,0,604,875,110,1220,363,4,0,0,2,1220,365,2,0,2,262,650,621,56,0,264,714,494,117,0,262,147,1082,98,0,6,445,515,545,78,1589,0,0,0,0,0,0,0,0,0,1589,0
20150122220500,6,1581,0,4,1581,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,6,1144,437,6,0,0,0,0,0,0,0,20,24,0,49,264,0,0,0,171,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,362,0,614,854,119,1209,372,4,0,0,2,1209,374,2,0,2,267,657,610,53,0,269,722,481,115,0,267,151,1070,99,0,6,453,520,531,77,1587,0,0,0,0,0,0,0,0,0,1587,0
20150122220510,7,1561,0,5,1561,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,7,1150,411,7,0,0,0,0,0,0,0,19,28,0,43,251,0,0,0,159,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350,0,595,851,122,1196,365,5,0,0,2,1196,368,2,0,2,255,638,619,56,0,257,706,488,117,0,255,153,1066,94,0,7,442,505,540,74,1568,0,0,0,0,0,0,0,0,0,1568,0
20150122220520,4,1599,0,2,1599,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,1155,444,4,0,0,0,0,0,0,0,22,26,0,48,262,0,0,0,160,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,374,0,610,866,127,1227,372,2,0,0,2,1227,374,0,0,2,263,670,618,52,0,265,736,486,116,0,263,157,1092,91,0,4,457,542,525,75,1603,0,0,0,0,0,0,0,0,0,1603,0
20150122220530,5,1590,0,3,1590,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,1158,432,5,0,0,0,0,0,0,0,20,25,0,51,261,0,0,0,156,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,373,0,608,862,125,1219,371,3,0,0,2,1219,374,0,0,2,263,662,614,56,0,265,731,480,119,0,263,153,1084,95,0,5,455,544,514,77,1595,0,0,0,0,0,0,0,0,0,1595,0
20150122220540,5,1570,0,3,1570,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5,1153,417,5,0,0,0,0,0,0,0,28,27,0,49,251,0,0,0,138,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,0,596,853,126,1197,373,3,0,0,2,1197,376,0,0,2,253,639,628,55,0,255,710,499,111,0,253,179,1051,92,0,5,455,536,510,69,1575,0,0,0,0,0,0,0,0,0,1575,0
20150122220550,5,1523,0,3,1523,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,1128,395,5,0,0,0,0,0,0,0,26,30,0,47,241,0,0,0,134,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,298,0,578,826,124,1160,363,3,0,0,2,1160,366,0,0,2,243,612,628,45,0,245,691,496,96,0,243,177,1022,86,0,5,438,517,510,58,1528,0,0,0,0,0,0,0,0,0,1528,0
20150122220600,5,1510,0,3,1510,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,1133,377,5,0,0,0,0,0,0,0,23,31,0,37,224,0,0,0,132,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,547,847,121,1160,350,3,0,0,2,1160,353,0,0,2,226,604,631,54,0,228,686,503,98,0,226,175,1028,86,0,5,423,505,525,57,1515,0,0,0,0,0,0,0,0,0,1515,0
20150122220610,4,1497,0,2,1497,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,1114,383,4,0,0,0,0,0,0,0,21,25,0,42,224,0,0,0,133,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,294,0,537,839,125,1153,344,2,0,0,2,1153,346,0,0,2,225,588,631,57,0,227,674,507,93,0,225,167,1017,92,0,4,415,502,524,56,1501,0,0,0,0,0,0,0,0,0,1501,0
20150122220620,6,1460,0,4,1460,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,1084,376,6,0,0,0,0,0,0,0,21,25,0,41,232,0,0,0,140,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258,0,557,790,119,1104,356,4,0,0,2,1104,358,2,0,2,235,556,608,67,0,237,637,499,93,0,235,166,967,98,0,6,418,463,527,52,1466,0,0,0,0,0,0,0,0,0,1466,0
20150122220630,6,1447,0,4,1447,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,1076,371,6,0,0,0,0,0,0,0,23,29,0,45,234,0,0,0,135,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234,0,566,770,117,1087,360,4,0,0,2,1087,362,2,0,2,237,546,599,71,0,239,626,500,88,0,237,175,933,108,0,6,422,455,524,46,1453,0,0,0,0,0,0,0,0,0,1453,0
20150122220640,7,1423,0,5,1423,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1054,369,7,0,0,0,0,0,0,0,20,26,0,48,251,0,0,0,154,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216,0,596,714,120,1050,373,5,0,0,2,1050,376,2,0,2,255,529,570,76,0,257,607,475,91,0,255,165,894,116,0,7,429,430,513,51,1430,0,0,0,0,0,0,0,0,0,1430,0
20150122220650,7,1421,0,5,1421,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1031,390,7,0,0,0,0,0,0,0,24,25,0,49,262,0,0,0,155,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,0,614,695,119,1043,378,5,0,0,2,1043,381,2,0,2,266,516,553,93,0,268,587,476,97,0,266,167,868,127,0,7,435,418,517,51,1428,0,0,0,0,0,0,0,0,0,1428,0
20150122220700,7,1412,0,5,1412,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1023,389,7,0,0,0,0,0,0,0,26,23,0,56,278,0,0,0,163,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,0,643,660,116,1022,390,5,0,0,2,1021,394,2,0,2,282,497,544,96,0,284,566,471,94,4,282,167,832,138,0,7,446,404,506,56,1419,0,0,0,0,0,0,0,0,0,1419,0
20150122220710,6,1411,0,4,1411,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1037,374,6,0,0,0,0,0,0,0,29,23,0,59,286,0,0,0,164,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,162,0,659,644,114,1011,400,4,0,0,2,1010,403,2,0,2,290,500,532,95,0,292,567,461,93,4,290,174,815,138,0,6,457,405,495,54,1417,0,0,0,0,0,0,0,0,0,1417,0
20150122220720,7,1397,0,5,1397,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1034,363,7,0,0,0,0,0,0,0,27,23,0,62,277,0,0,0,153,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,150,0,645,639,120,1000,397,5,0,0,2,999,401,2,0,2,281,493,540,90,0,283,563,467,87,4,281,180,807,136,0,7,452,401,495,49,1404,0,0,0,0,0,0,0,0,0,1404,0
20150122220730,6,1380,0,4,1380,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1015,365,6,0,0,0,0,0,0,0,28,24,0,57,276,0,0,0,160,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,138,0,642,621,123,986,394,4,0,0,2,985,397,2,0,2,279,484,538,85,0,281,552,468,81,4,279,177,799,131,0,6,446,383,503,48,1386,0,0,0,0,0,0,0,0,0,1386,0
20150122220740,5,1399,0,3,1399,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1027,372,5,0,0,0,0,0,0,0,27,28,0,62,277,0,0,0,153,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,156,0,648,634,122,1002,397,3,0,0,2,1001,399,2,0,2,279,499,539,87,0,281,561,473,85,4,279,178,809,138,0,5,452,396,505,46,1404,0,0,0,0,0,0,0,0,0,1404,0
20150122220750,6,1388,0,4,1388,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1030,358,6,0,0,0,0,0,0,0,24,29,0,63,270,0,0,0,153,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,156,0,640,629,125,990,398,4,0,0,2,989,401,2,0,2,273,498,546,77,0,275,559,481,75,4,273,177,809,135,0,6,448,388,510,42,1394,0,0,0,0,0,0,0,0,0,1394,0
20150122220800,7,1392,0,5,1392,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1032,360,7,0,0,0,0,0,0,0,27,29,0,68,276,0,0,0,145,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,156,0,646,626,127,998,394,5,0,0,2,998,397,2,0,2,280,495,545,79,0,282,558,479,76,4,280,175,807,137,0,7,447,399,506,40,1399,0,0,0,0,0,0,0,0,0,1399,0
20150122220810,7,1373,0,5,1373,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1013,360,7,0,0,0,0,0,0,0,23,32,0,63,271,0,0,0,149,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0,641,613,126,982,391,5,0,0,2,982,394,2,0,2,275,479,542,84,0,277,542,477,80,4,275,169,797,139,0,7,440,378,511,44,1380,0,0,0,0,0,0,0,0,0,1380,0
20150122220820,7,1409,0,5,1409,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,1050,359,7,0,0,0,0,0,0,0,30,31,0,54,269,0,0,0,154,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,0,636,656,124,1022,387,5,0,0,2,1022,390,2,0,2,273,516,542,85,0,275,582,474,81,4,273,181,829,133,0,7,447,407,507,48,1416,0,0,0,0,0,0,0,0,0,1416,0
