timestamp,src_ip_private,src_ip_public,src_ip_default,dst_ip_private,dst_ip_public,dst_ip_default,sport_zero,sport_multiplex,sport_echo,sport_discard,sport_daytime,sport_quote,sport_chwhereen,sport_ftp_data,sport_ftp_control,sport_ssh,sport_telnet,sport_smtp,sport_dns,sport_bootp,sport_gopher,sport_finger,sport_http,sport_kerberos,sport_pop3,sport_nntp,sport_ntp,sport_netbios,sport_imap4,sport_snmp,sport_ldap,sport_https,sport_mds,sport_kpasswd,sport_smtp_ssl,sport_syslog,sport_smtp,sport_ldaps,sport_cups,sport_imap4,sport_socks,sport_openvpn,sport_mssql,sport_citrix,sport_oracle,sport_rapservice,sport_msnmessenger,sport_mgc,sport_mysql,sport_metasploit,sport_emule,sport_xmpp,sport_bittorrent,sport_http2,sport_reserved,sport_register,sport_private,dport_zero,dport_multiplex,dport_echo,dport_discard,dport_daytime,dport_quote,dport_chwhereen,dport_ftp_data,dport_ftp_control,dport_ssh,dport_telnet,dport_smtp,dport_dns,dport_bootp,dport_gopher,dport_finger,dport_http,dport_kerberos,dport_pop3,dport_nntp,dport_ntp,dport_netbios,dport_imap4,dport_snmp,dport_ldap,dport_https,dport_mds,dport_kpasswd,dport_smtp_ssl,dport_syslog,dport_smtp,dport_ldaps,dport_cups,dport_imap4,dport_socks,dport_openvpn,dport_mssql,dport_citrix,dport_oracle,dport_rapservice,dport_msnmessenger,dport_mgc,dport_mysql,dport_metasploit,dport_emule,dport_xmpp,dport_bittorrent,dport_http2,dport_reserved,dport_register,dport_private,protocol_6,protocol_17,protocol_other,npackets_verylow,npackets_low,npackets_medium,npackets_high,npackets_veryhigh,npackets_b_verylow,npackets_b_low,npackets_b_medium,npackets_b_high,npackets_b_veryhigh,nbytes_verylow,nbytes_low,nbytes_medium,nbytes_high,nbytes_veryhigh,nbytes_b_verylow,nbytes_b_low,nbytes_b_medium,nbytes_b_high,nbytes_b_veryhigh,label_background,label_other
20/02/2018 03:37:56,728,272,0,699,301,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,48,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,62,844,20,0,0,0,0,0,0,0,0,0,1,0,381,0,0,0,117,0,0,0,0,0,0,0,0,191,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,736,184,80,599,381,20,628,340,32,0,0,610,356,34,0,0,627,139,234,0,0,525,150,301,22,2,1000,0
20/02/2018 03:38:00,729,271,0,715,285,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,77,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,73,782,23,0,0,0,0,0,0,0,0,0,0,0,400,0,0,0,98,0,0,0,0,1,0,0,0,175,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,746,138,116,577,400,23,706,277,17,0,0,689,297,13,1,0,704,148,148,0,0,582,185,224,7,2,1000,0
20/02/2018 03:38:04,596,404,0,672,326,2,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,1,0,0,0,121,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228,96,676,23,0,0,0,0,0,0,0,0,0,0,0,227,0,0,0,91,0,0,0,0,1,0,0,0,198,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,612,188,200,747,230,23,670,314,16,0,0,668,314,16,2,0,681,155,163,1,0,621,135,231,9,4,1000,0
20/02/2018 03:38:10,552,448,0,753,245,2,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,90,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,88,722,24,0,0,0,0,0,0,0,0,0,1,0,232,0,0,0,123,0,0,0,0,0,0,0,0,119,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,579,253,168,742,234,24,632,348,20,0,0,620,366,12,2,0,643,130,226,1,0,571,163,254,10,2,1000,0
20/02/2018 03:38:17,640,360,0,752,248,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,76,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,56,784,26,0,0,0,0,0,0,0,0,0,1,0,298,0,0,0,142,0,0,0,0,0,0,0,0,140,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,672,199,129,676,298,26,644,318,37,1,0,615,360,19,6,0,638,147,213,2,0,514,210,258,11,7,1000,0
20/02/2018 03:38:21,596,404,0,745,253,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,60,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,74,792,17,0,0,0,0,0,0,0,0,0,0,0,288,0,0,0,108,0,0,0,0,0,0,0,0,148,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,611,272,117,693,290,17,588,380,32,0,0,580,396,24,0,0,587,138,275,0,0,508,152,320,13,7,1000,0
20/02/2018 03:38:25,705,295,0,713,287,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,1,0,0,0,61,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,36,842,17,0,0,0,0,0,0,0,0,0,0,0,380,0,0,0,115,0,0,0,0,1,0,0,0,175,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,730,168,102,602,381,17,641,332,24,3,0,619,353,23,4,1,634,173,191,2,0,535,176,271,11,7,1000,0
20/02/2018 03:38:28,700,300,0,683,317,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,81,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,58,812,14,0,0,0,0,0,0,0,0,0,1,0,302,0,0,0,144,0,0,0,0,0,0,0,0,200,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,711,179,110,684,302,14,615,361,23,1,0,577,396,24,2,1,602,196,198,4,0,511,170,304,12,3,1000,0
20/02/2018 03:38:31,721,279,0,748,252,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,75,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,52,815,13,0,0,0,0,0,0,0,0,0,0,0,340,0,0,0,181,0,0,0,0,0,0,0,0,143,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,739,147,114,647,340,13,702,281,17,0,0,653,332,14,1,0,687,163,150,0,0,574,213,204,7,2,1000,0
20/02/2018 03:38:35,611,389,0,804,196,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,62,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,63,803,13,0,0,0,0,0,0,0,0,0,0,0,191,0,0,0,249,0,0,0,0,0,0,0,0,103,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,621,256,123,795,192,13,624,352,24,0,0,556,430,14,0,0,598,157,244,1,0,509,223,254,10,4,1000,0
20/02/2018 03:38:41,709,291,0,810,188,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,1,0,0,0,56,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,52,834,12,0,0,0,0,0,0,0,0,0,1,0,316,0,0,0,238,0,0,0,0,1,0,0,0,108,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,729,169,102,669,319,12,719,270,11,0,0,647,346,6,1,0,673,164,162,1,0,595,209,192,2,2,1000,0
20/02/2018 03:38:46,705,295,0,811,189,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,57,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,64,822,12,0,0,0,0,0,0,0,0,0,2,0,221,0,0,0,317,0,0,0,0,0,0,0,0,108,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,723,174,103,767,221,12,706,281,13,0,0,584,405,11,0,0,624,208,168,0,0,534,258,201,5,2,1000,0
20/02/2018 03:38:51,708,292,0,801,196,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,1,0,0,0,38,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,73,827,9,0,0,0,0,0,0,0,0,0,0,0,238,0,0,0,316,0,0,0,0,1,0,0,0,89,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,724,193,83,749,242,9,693,291,16,0,0,575,410,12,3,0,606,215,179,0,0,500,268,219,7,6,1000,0
20/02/2018 03:38:56,719,281,0,835,165,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,34,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,58,857,9,0,0,0,0,0,0,0,0,0,0,0,284,0,0,0,314,0,0,0,0,0,0,0,0,66,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,728,198,74,707,284,9,702,283,15,0,0,592,397,11,0,0,617,198,182,3,0,516,264,210,8,2,1000,0
20/02/2018 03:39:00,646,354,0,794,204,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,76,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,53,820,8,0,0,0,0,0,0,0,0,0,1,0,161,0,0,0,312,0,0,1,0,0,0,0,0,129,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,650,233,117,829,163,8,667,314,18,1,0,544,439,15,2,0,569,200,230,1,0,505,210,276,6,3,1000,0
20/02/2018 03:39:04,735,265,0,766,233,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,50,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,48,858,9,0,0,0,0,0,0,0,0,0,0,0,307,0,0,0,260,0,0,0,0,0,0,0,0,131,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,737,176,87,683,308,9,685,291,24,0,0,609,376,11,4,0,628,181,190,1,0,542,204,240,9,5,1000,0
20/02/2018 03:39:07,762,238,0,747,252,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,1,0,0,0,52,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,42,866,5,0,0,0,0,0,0,0,0,0,1,0,344,0,0,0,233,0,0,0,0,1,0,0,0,155,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,771,146,83,649,346,5,681,297,22,0,0,608,370,21,1,0,622,212,165,1,0,512,227,244,14,3,1000,0
20/02/2018 03:39:10,792,208,0,753,245,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,1,0,0,0,52,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,35,860,12,0,0,0,0,0,0,0,0,0,0,0,362,0,0,0,233,0,0,0,0,1,0,0,0,152,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,796,114,90,623,365,12,729,242,29,0,0,649,323,24,4,0,659,195,144,2,0,554,225,199,16,6,1000,0
20/02/2018 03:39:13,736,264,0,733,267,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,70,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,58,810,17,0,0,0,0,0,0,0,0,0,0,0,276,0,0,0,237,0,0,0,0,0,0,0,0,173,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,734,150,116,707,276,17,698,274,28,0,0,626,354,19,1,0,641,188,169,2,0,551,208,225,16,0,1000,0
20/02/2018 03:39:16,729,271,0,736,264,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,76,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,69,798,13,0,0,0,0,0,0,0,0,0,1,0,222,0,0,0,281,0,0,0,0,0,0,0,0,169,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,750,133,117,765,222,13,752,232,16,0,0,640,349,10,1,0,656,217,127,0,0,599,221,171,7,2,1000,0
20/02/2018 03:39:20,680,320,0,770,230,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,73,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,86,770,27,0,0,0,0,0,0,0,0,0,0,0,154,0,0,0,333,0,0,0,0,0,0,0,0,121,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,710,168,122,819,154,27,725,255,18,1,1,595,387,15,1,2,621,237,140,2,0,548,274,163,12,3,1000,0
20/02/2018 03:39:25,712,288,0,782,216,2,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,1,0,0,0,60,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,68,804,20,0,0,0,0,0,0,0,0,0,0,0,212,0,0,0,330,0,0,0,0,1,0,0,0,102,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,732,166,102,764,216,20,739,248,12,0,1,620,371,7,1,1,639,214,147,0,0,574,241,177,5,3,1000,0
20/02/2018 03:39:30,777,223,0,776,222,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,1,0,0,0,54,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,47,846,10,0,0,0,0,0,0,0,0,0,1,0,268,0,0,0,327,0,0,0,0,1,0,0,0,140,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,786,119,95,719,271,10,735,249,16,0,0,609,376,12,2,1,640,232,128,0,0,545,257,189,5,4,1000,0
20/02/2018 03:39:34,712,288,0,810,188,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,1,0,0,0,54,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,64,806,10,0,0,0,0,0,0,0,0,1,0,0,218,0,0,0,331,0,0,0,0,1,0,0,0,109,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,730,150,120,769,221,10,741,252,7,0,0,627,366,7,0,0,635,216,149,0,0,580,243,174,3,0,1000,0
20/02/2018 03:39:38,704,296,0,798,202,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,44,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,79,821,21,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,350,0,0,0,0,0,0,0,0,96,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,727,199,74,779,200,21,696,288,16,0,0,568,416,14,2,0,590,226,183,1,0,518,267,202,9,4,1000,0
20/02/2018 03:39:43,692,308,0,791,209,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,50,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,45,834,18,0,0,0,0,0,0,0,0,0,0,0,199,0,0,0,341,0,0,0,0,0,0,0,0,105,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,716,186,98,783,199,18,680,297,22,1,0,559,425,14,2,0,582,240,178,0,0,507,256,225,8,4,1000,0
20/02/2018 03:39:47,772,228,0,766,232,2,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,1,0,0,0,65,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,37,855,14,0,0,0,0,0,0,0,0,0,0,0,329,0,0,0,250,0,0,0,0,1,0,0,0,150,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,786,120,94,654,332,14,721,248,29,1,1,631,335,30,3,1,654,206,139,1,0,541,255,177,20,7,1000,0
20/02/2018 03:39:50,793,207,0,787,213,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,2,0,0,0,42,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,43,847,12,0,0,0,0,0,0,0,0,0,1,0,352,0,0,0,284,0,0,0,0,2,0,0,0,123,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,810,96,94,634,354,12,749,231,20,0,0,642,336,21,1,0,659,219,122,0,0,549,256,176,15,4,1000,0
20/02/2018 03:39:54,784,216,0,713,283,4,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,75,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,39,838,13,0,0,0,0,0,0,0,0,0,0,0,297,0,0,0,264,0,0,0,0,0,0,0,0,175,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,786,110,104,686,301,13,702,262,36,0,0,615,354,24,7,0,624,257,116,3,0,545,220,209,18,8,1000,0
20/02/2018 03:39:57,791,209,0,759,241,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,58,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,43,838,17,0,0,0,0,0,0,0,0,0,1,0,356,0,0,0,254,0,0,0,0,0,0,0,0,141,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,807,91,102,627,356,17,760,220,20,0,0,673,315,11,1,0,692,210,98,0,0,600,234,159,6,1,1000,0
20/02/2018 03:40:00,760,240,0,695,303,2,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,1,0,0,0,89,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151,53,796,14,0,0,0,0,0,0,0,0,0,0,0,295,0,0,0,239,0,0,0,0,1,0,0,0,181,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,764,101,135,688,298,14,743,232,24,1,0,664,310,25,1,0,675,192,132,1,0,592,214,183,6,5,1000,0
20/02/2018 03:40:03,693,307,0,734,260,6,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,2,0,0,0,87,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,81,750,22,0,0,0,0,0,0,0,0,0,0,0,196,0,0,0,281,0,0,0,0,2,0,0,0,143,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,708,152,140,774,204,22,714,262,22,2,0,617,356,24,2,1,634,223,142,1,0,569,228,185,14,4,1000,0
20/02/2018 03:40:08,782,218,0,758,242,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,44,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,57,838,16,0,0,0,0,0,0,0,0,0,0,0,415,0,0,0,168,0,0,0,0,0,0,0,0,139,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,791,128,81,569,415,16,733,240,23,4,0,683,288,21,8,0,685,176,135,4,0,583,216,177,12,12,1000,0
20/02/2018 03:40:12,698,302,0,714,286,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,62,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,72,798,22,0,0,0,0,0,0,0,0,0,1,0,264,0,0,0,212,0,0,0,0,0,0,0,0,170,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,728,171,101,714,264,22,648,327,25,0,0,585,391,21,3,0,605,205,188,2,0,521,207,257,12,3,1000,0
20/02/2018 03:40:17,771,229,0,734,266,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,68,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,65,804,23,0,0,0,0,0,0,0,0,0,0,0,428,0,0,0,157,0,0,0,0,0,0,0,0,142,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,803,94,103,549,428,23,768,205,27,0,0,744,239,15,2,0,748,167,84,1,0,678,183,124,10,5,1000,0
20/02/2018 03:40:22,682,318,0,719,281,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,76,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,68,758,15,0,0,0,0,0,0,0,0,0,0,0,327,0,0,0,157,0,0,0,0,0,0,0,0,144,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,687,160,153,658,327,15,688,272,39,1,0,666,302,26,6,0,685,154,160,1,0,575,197,207,13,8,1000,0
20/02/2018 03:40:26,759,241,0,711,289,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,77,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,45,806,12,0,0,0,0,0,0,0,0,1,0,0,394,0,0,0,154,0,0,0,0,0,0,0,0,176,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,781,82,137,594,394,12,722,247,31,0,0,697,282,20,1,0,710,177,111,2,0,599,198,190,10,3,1000,0
20/02/2018 03:40:30,698,302,0,711,283,6,20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,39,0,0,0,0,3,0,0,0,93,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184,75,741,20,0,0,0,0,0,0,0,0,0,0,1,303,0,0,0,156,0,0,0,0,3,0,0,0,169,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,705,138,157,668,312,20,729,252,19,0,0,703,281,15,1,0,734,145,119,2,0,639,188,163,6,4,1000,0
20/02/2018 03:40:35,689,311,0,728,272,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,50,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,78,798,23,0,0,0,0,0,0,0,0,0,0,0,307,0,0,0,193,0,0,0,0,0,0,0,0,132,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,725,177,98,670,307,23,661,321,16,2,0,633,349,15,2,1,662,156,181,1,0,573,200,216,6,5,1000,0
20/02/2018 03:40:40,719,281,0,748,250,2,22,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,25,0,0,0,0,1,0,0,0,57,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,77,800,22,0,0,0,0,0,0,0,0,0,0,0,387,0,0,0,145,0,0,0,0,1,0,0,0,139,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,741,163,96,587,391,22,693,280,26,0,1,663,320,15,1,1,681,164,152,3,0,573,194,219,6,8,1000,0
20/02/2018 03:40:44,709,291,0,716,284,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,81,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,56,807,24,0,0,0,0,0,0,0,0,0,1,0,373,0,0,0,119,0,0,0,0,0,0,0,0,175,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,728,157,115,603,373,24,670,293,36,1,0,656,318,23,3,0,672,144,183,1,0,585,153,243,15,4,1000,0
20/02/2018 03:40:48,675,325,0,713,286,1,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,81,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166,110,724,24,0,0,0,0,0,0,0,0,0,4,0,328,0,0,0,130,0,0,0,0,0,0,0,0,163,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,691,164,145,646,330,24,669,300,29,2,0,668,311,17,4,0,689,137,173,1,0,603,155,221,16,5,1000,0
20/02/2018 03:40:53,712,288,0,699,295,6,20,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20,0,0,0,0,3,0,0,0,103,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,75,753,20,0,0,0,0,0,0,0,0,0,2,0,341,1,0,0,114,0,0,0,0,3,0,0,0,193,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,724,133,143,629,351,20,744,234,22,0,0,733,246,21,0,0,740,135,124,1,0,662,150,175,11,2,1000,0
20/02/2018 03:40:58,681,319,0,737,263,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,76,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,75,769,16,0,0,0,0,0,0,0,0,0,0,0,375,0,0,0,101,0,0,0,0,0,0,0,0,148,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,697,160,143,609,375,16,680,292,28,0,0,668,312,20,0,0,683,130,186,1,0,575,180,227,17,1,1000,0
20/02/2018 03:41:03,541,459,0,763,233,4,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,2,0,0,0,89,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,110,697,29,0,0,0,0,0,0,0,0,0,0,0,253,0,0,0,92,0,0,0,0,2,0,0,0,119,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,564,280,156,712,259,29,601,374,21,4,0,606,372,15,6,1,622,116,261,1,0,536,164,279,14,7,1000,0
20/02/2018 03:41:09,669,331,0,727,273,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,90,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161,105,734,14,0,0,0,0,0,0,0,0,0,1,0,345,0,0,0,97,0,0,0,0,0,0,0,0,170,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,684,174,142,641,345,14,687,278,34,1,0,677,288,31,4,0,682,122,192,4,0,570,189,211,24,6,1000,0
