timestamp,src_ip_private,src_ip_public,src_ip_default,dst_ip_private,dst_ip_public,dst_ip_default,sport_zero,sport_multiplex,sport_echo,sport_discard,sport_daytime,sport_quote,sport_chwhereen,sport_ftp_data,sport_ftp_control,sport_ssh,sport_telnet,sport_smtp,sport_dns,sport_bootp,sport_gopher,sport_finger,sport_http,sport_kerberos,sport_pop3,sport_nntp,sport_ntp,sport_netbios,sport_imap4,sport_snmp,sport_ldap,sport_https,sport_mds,sport_kpasswd,sport_smtp_ssl,sport_syslog,sport_smtp,sport_ldaps,sport_cups,sport_imap4,sport_socks,sport_openvpn,sport_mssql,sport_citrix,sport_oracle,sport_rapservice,sport_msnmessenger,sport_mgc,sport_mysql,sport_metasploit,sport_emule,sport_xmpp,sport_bittorrent,sport_http2,sport_reserved,sport_register,sport_private,dport_zero,dport_multiplex,dport_echo,dport_discard,dport_daytime,dport_quote,dport_chwhereen,dport_ftp_data,dport_ftp_control,dport_ssh,dport_telnet,dport_smtp,dport_dns,dport_bootp,dport_gopher,dport_finger,dport_http,dport_kerberos,dport_pop3,dport_nntp,dport_ntp,dport_netbios,dport_imap4,dport_snmp,dport_ldap,dport_https,dport_mds,dport_kpasswd,dport_smtp_ssl,dport_syslog,dport_smtp,dport_ldaps,dport_cups,dport_imap4,dport_socks,dport_openvpn,dport_mssql,dport_citrix,dport_oracle,dport_rapservice,dport_msnmessenger,dport_mgc,dport_mysql,dport_metasploit,dport_emule,dport_xmpp,dport_bittorrent,dport_http2,dport_reserved,dport_register,dport_private,protocol_tcp,protocol_udp,protocol_icmp,protocol_igmp,protocol_other,tcpflags_URG,tcpflags_ACK,tcpflags_PSH,tcpflags_RST,tcpflags_SYN,tcpflags_FIN,srctos_zero,srctos_192,srctos_other,npackets_verylow,npackets_low,npackets_medium,npackets_high,npackets_veryhigh,nbytes_verylow,nbytes_low,nbytes_medium,nbytes_high,nbytes_veryhigh,label_background,label_dos,label_scan44,label_scan11,label_nerisbotnet,label_blacklist,label_anomaly-udpscan,label_anomaly-sshscan,label_anomaly-spam,label_other
2016-07-27 14:15:00,0,9899,101,0,9826,174,146,0,0,0,0,0,0,0,36,6,4,98,1507,0,0,0,1272,0,73,0,19,0,33,14,0,1002,62,0,1,0,4,0,0,5,0,1,0,0,0,0,0,0,2,0,0,7,2,7,4290,3172,2538,25,1,0,0,0,8,0,0,36,6,45,101,1680,0,0,0,1261,0,66,0,22,0,31,30,0,1025,652,0,2,0,4,0,0,8,0,1,0,0,0,0,0,0,1,0,0,8,1,6,5033,2658,2309,6483,3367,143,0,7,0,0,0,0,0,0,8462,12,1526,5475,3720,607,177,21,4601,2373,2445,465,116,9968,0,0,0,0,32,0,0,0,0
2016-07-27 14:15:06,0,9823,177,0,9727,273,86,0,0,0,0,0,0,0,47,25,10,109,1391,0,0,0,1222,0,60,0,9,0,77,18,0,973,66,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,4,0,6,4109,3252,2639,27,1,0,0,0,6,0,0,50,37,53,110,1449,0,0,0,1230,0,53,0,12,2,77,53,0,1028,732,0,1,0,1,0,0,4,0,0,0,0,0,0,0,0,1,0,0,5,0,10,4968,2651,2381,6823,3091,76,0,10,0,0,0,0,0,0,8391,9,1600,5622,3610,565,181,22,4668,2475,2241,491,125,9969,0,0,0,0,31,0,0,0,0
2016-07-27 14:15:12,0,9839,161,1,9776,223,160,0,0,0,0,0,0,0,31,22,2,91,1339,0,0,0,1408,0,40,0,19,1,34,9,0,941,35,0,2,0,2,0,0,5,0,1,0,0,0,0,0,1,3,0,0,3,0,11,4164,3083,2753,55,1,0,0,0,9,1,0,29,20,51,90,1373,0,0,0,1478,0,38,0,23,1,29,32,0,996,726,0,2,0,3,0,0,7,0,1,0,0,0,0,0,1,1,0,0,2,0,13,5022,2429,2549,6709,3131,153,0,7,0,0,0,0,0,0,8219,18,1763,5334,3735,727,193,11,4357,2469,2508,528,138,9961,0,0,0,0,39,0,0,0,0
2016-07-27 14:15:18,0,9829,171,0,9765,235,99,0,0,0,0,0,0,0,31,11,3,82,1432,0,0,0,1441,0,60,0,13,0,18,16,0,996,42,0,3,0,3,0,0,18,0,0,0,0,0,0,0,0,6,0,0,8,1,6,4328,3136,2536,31,1,0,0,0,6,1,0,38,16,47,85,1453,0,0,0,1510,0,57,0,18,3,18,41,0,1039,711,0,2,0,3,0,0,11,0,0,0,0,0,0,0,0,4,0,0,10,1,8,5172,2573,2255,6907,2990,93,0,10,0,0,0,0,0,0,8431,7,1562,5118,3975,662,218,27,4272,2641,2371,537,179,9951,0,0,0,0,49,0,0,0,0
2016-07-27 14:15:23,0,9817,183,4,9748,248,95,0,0,0,0,0,0,0,25,11,4,54,1137,0,0,0,1398,0,78,0,14,0,20,6,0,1133,57,0,4,0,3,0,0,10,0,0,2,0,0,0,0,0,37,0,0,2,0,4,4058,3254,2688,34,2,0,0,0,10,0,0,31,11,59,79,1178,0,0,0,1415,1,76,0,15,1,22,22,0,1196,851,0,6,0,5,0,1,12,0,1,2,0,0,0,0,0,22,0,0,6,0,7,5071,2482,2447,7424,2479,86,0,11,0,0,0,0,0,0,8313,14,1673,5124,4063,619,179,15,4314,2605,2407,529,145,9934,0,0,0,0,66,0,0,0,0
2016-07-27 14:15:30,0,9584,416,1,9780,219,77,0,0,0,0,0,0,0,21,6,2,45,1302,0,0,0,1355,0,60,0,19,0,19,9,0,959,65,0,0,0,1,0,0,11,0,0,0,0,0,0,0,0,59,0,0,2,0,9,3970,3211,2819,21,1,0,0,0,11,0,0,24,7,303,50,1354,0,0,0,1443,0,63,0,21,0,20,25,0,1007,716,0,0,0,2,0,0,9,0,0,0,0,0,0,0,0,27,0,0,5,0,8,5130,2291,2579,6823,3095,76,0,6,0,0,0,0,0,0,7874,23,2103,5908,3427,510,135,20,4588,2816,2051,421,124,9920,0,0,0,0,80,0,0,0,0
2016-07-27 14:15:36,0,9861,139,1,9788,211,70,0,0,1,0,0,0,0,50,10,8,93,1232,0,0,0,1371,0,110,0,15,1,38,21,0,1064,58,0,2,0,2,0,0,11,0,0,0,0,0,0,0,0,65,0,0,4,0,7,4167,3096,2737,35,1,1,1,0,8,0,0,52,23,53,98,1312,0,0,0,1473,1,91,0,18,3,34,50,0,1140,758,0,2,0,3,0,0,14,0,1,1,0,0,0,0,0,32,0,0,4,1,9,5199,2381,2420,7221,2708,63,0,8,0,0,0,0,0,0,8348,11,1641,5020,4113,582,230,55,4220,2584,2483,529,184,9968,0,0,0,0,32,0,0,0,0
2016-07-27 14:15:43,0,9835,165,1,9770,229,101,0,0,0,0,0,0,0,21,4,3,109,1332,0,0,0,1310,0,69,0,14,0,9,11,0,1021,45,0,0,0,3,0,0,4,1,0,1,0,0,0,0,0,34,0,0,8,0,2,4064,3326,2610,33,2,0,0,0,7,0,0,21,1,311,116,1387,0,0,0,1313,0,60,0,17,0,11,44,0,1043,772,0,0,0,1,0,0,8,1,0,1,0,0,0,0,0,21,0,1,8,0,6,5184,2407,2409,6806,3093,85,0,16,0,0,0,0,0,0,7899,21,2080,5242,3879,684,157,38,4254,2764,2279,548,155,9980,0,0,0,0,18,0,0,2,0
2016-07-27 14:15:49,0,9847,153,1,9768,231,84,0,0,0,0,0,0,0,30,3,4,94,1264,0,0,0,1320,0,159,0,16,0,32,10,0,925,62,0,0,0,1,0,0,5,0,0,0,0,0,1,0,0,73,0,1,4,0,2,4019,3311,2670,11,2,0,0,0,10,0,0,30,5,60,96,1315,0,0,0,1371,0,155,1,20,2,30,42,0,977,808,0,0,0,3,0,0,3,0,1,0,0,0,1,0,0,36,0,1,6,0,6,5005,2457,2538,6942,2972,80,0,6,0,0,0,0,0,0,8346,16,1638,5391,3694,700,188,27,4333,2658,2288,582,139,9958,0,0,0,0,38,0,0,4,0
2016-07-27 14:15:55,1,9837,162,2,9748,250,82,0,0,0,0,0,0,0,18,3,4,95,1356,0,0,0,1232,0,59,0,13,1,20,8,0,911,72,0,0,0,4,0,0,2,0,1,1,0,0,0,0,0,57,0,1,6,1,3,3889,3456,2655,26,1,0,0,0,7,0,0,19,2,148,111,1452,0,0,1,1241,0,57,0,48,2,22,36,0,913,728,0,1,0,3,0,0,7,0,1,1,0,0,0,0,0,27,0,1,4,1,3,4869,2407,2724,6402,3515,70,0,13,0,0,0,0,0,0,8097,23,1880,5738,3556,533,142,31,4602,2738,2106,438,116,9938,0,0,0,0,56,0,0,6,0
2016-07-27 14:16:01,0,9745,255,0,9665,335,78,0,0,0,0,0,0,2,8,5,1,123,1576,0,0,0,1322,0,75,0,17,0,35,8,0,856,62,0,0,0,0,0,0,15,0,2,0,0,0,0,0,0,67,0,0,7,0,12,4188,3159,2653,22,1,0,0,0,5,0,2,10,10,64,123,1534,0,0,0,1474,0,70,0,19,1,33,26,0,919,641,0,0,0,0,0,0,9,0,1,0,0,0,0,0,0,37,0,0,5,0,10,4999,2570,2431,6708,3210,73,0,9,0,0,0,0,0,0,8253,22,1725,5607,3671,573,131,18,4600,2652,2173,466,109,9954,0,0,0,0,44,0,0,2,0
2016-07-27 14:16:07,0,9850,150,1,9784,215,87,0,0,0,0,0,0,7,28,16,8,74,1229,0,0,0,1269,0,65,0,29,0,23,22,0,995,74,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,51,0,0,2,1,2,3953,2980,3067,31,1,0,0,0,8,0,7,24,33,73,76,1289,0,0,0,1323,0,60,0,34,1,21,37,0,1100,763,0,0,0,0,0,0,5,1,0,0,0,0,0,1,0,25,0,0,2,1,7,4939,2345,2716,7073,2838,79,0,10,0,0,0,0,0,0,8028,19,1953,5741,3595,484,157,23,4844,2392,2191,443,130,9967,0,0,0,0,27,0,0,6,0
2016-07-27 14:16:13,0,9841,159,0,9763,237,75,0,0,0,0,0,0,0,33,11,0,85,1208,0,0,0,1451,0,56,0,12,1,20,8,0,1045,59,0,3,0,0,0,0,4,0,1,0,0,0,0,0,0,66,0,0,2,0,6,4078,2948,2974,26,1,0,0,0,8,0,0,37,12,167,85,1222,0,0,0,1487,0,47,0,12,0,22,22,0,1136,703,0,2,0,1,1,0,2,0,1,0,0,0,0,0,0,35,0,0,3,0,9,5030,2350,2620,7372,2551,65,0,12,0,0,0,0,0,0,7985,13,2002,5240,4017,577,139,27,4321,2667,2419,482,111,9965,0,0,0,0,35,0,0,0,0
2016-07-27 14:16:19,0,9846,154,2,9742,256,84,0,0,0,0,0,0,0,36,3,0,68,1194,0,0,0,1340,0,33,0,11,0,28,13,0,1026,61,0,0,0,2,0,0,15,0,1,1,1,0,0,0,0,60,0,0,5,1,8,3927,3197,2876,32,2,0,0,0,9,0,0,38,6,53,94,1264,0,0,0,1469,0,31,0,16,3,26,26,0,1095,829,0,0,0,2,0,0,15,0,0,1,1,0,0,0,0,30,0,0,8,1,10,5046,2500,2454,7259,2655,77,0,9,0,0,0,0,0,0,8162,13,1825,5423,3791,580,180,26,4582,2540,2244,498,136,9946,0,0,0,0,54,0,0,0,0
2016-07-27 14:16:25,0,9849,151,2,9751,247,91,0,0,0,0,0,0,0,28,8,8,62,1482,0,0,0,1255,0,63,0,11,0,19,12,0,978,45,0,2,0,0,0,0,10,0,2,1,0,0,0,0,0,47,0,0,4,0,3,4082,3082,2836,27,1,0,0,0,6,0,0,30,6,57,72,1472,0,0,0,1276,0,61,0,11,2,22,30,0,1077,637,0,2,0,3,0,0,9,0,1,1,0,0,0,0,0,22,1,0,4,0,10,4836,2485,2679,6610,3297,87,0,6,0,0,0,0,0,0,8029,11,1960,5659,3688,520,122,11,4501,2780,2186,432,101,9940,0,0,0,0,60,0,0,0,0
2016-07-27 14:16:31,0,9861,139,0,9746,254,131,0,0,0,0,0,0,1,35,19,1,66,1126,0,0,0,1287,0,44,0,12,0,14,8,0,967,44,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,43,0,1,3,0,4,3781,3281,2938,26,1,0,0,0,12,0,0,35,20,175,73,1150,0,0,0,1316,0,41,0,14,2,14,41,0,1058,744,0,0,0,0,0,0,8,0,1,0,0,0,0,0,0,22,0,1,4,0,4,4789,2306,2905,6836,3024,130,0,10,0,0,0,0,0,0,7726,21,2253,5648,3606,591,128,27,4161,3000,2256,466,117,9977,0,0,0,0,23,0,0,0,0
2016-07-27 14:16:37,0,9882,118,1,9800,199,63,1,0,0,0,0,0,0,44,20,9,79,1368,0,0,0,1231,0,68,0,9,1,26,21,0,1038,49,0,2,0,2,0,0,12,0,1,0,0,0,0,0,0,46,0,0,5,0,6,4049,3176,2775,21,1,0,0,0,10,0,0,43,31,190,79,1377,0,0,0,1323,0,62,0,13,2,24,34,0,1130,799,0,2,0,2,0,0,13,0,1,0,0,0,0,0,0,24,0,0,5,0,8,5194,2375,2431,7040,2896,55,0,9,0,0,0,0,0,0,8172,12,1816,5590,3705,530,152,23,4579,2622,2249,430,120,9986,0,0,0,0,14,0,0,0,0
2016-07-27 14:16:43,0,9839,161,0,9751,249,53,0,0,0,0,0,0,0,30,7,0,68,1369,0,0,0,1440,0,76,0,14,0,29,13,0,1011,54,0,2,0,1,0,0,11,0,1,0,0,0,0,0,0,62,1,0,9,0,7,4192,2984,2824,20,2,0,0,0,8,0,0,32,6,48,75,1399,0,0,0,1466,0,67,0,17,0,34,35,0,1056,687,0,2,0,1,0,0,11,1,0,0,0,0,0,0,0,32,1,0,10,0,9,4995,2435,2570,6994,2951,39,0,16,0,0,0,0,0,0,8290,14,1696,5242,4018,567,157,16,4348,2625,2342,567,118,9968,0,0,0,0,32,0,0,0,0
2016-07-27 14:16:49,0,9734,266,2,9741,257,88,0,0,0,0,0,0,0,30,7,1,75,1146,0,0,1,1341,0,85,0,10,0,20,10,0,973,52,0,1,0,1,0,0,6,0,2,0,0,0,0,0,1,50,0,0,3,0,6,3859,3248,2893,25,1,0,0,0,6,0,0,32,5,48,88,1184,0,0,1,1363,0,86,0,14,0,11,51,0,1047,712,0,2,0,1,0,0,6,0,1,0,0,0,0,0,1,23,0,0,3,0,11,4729,2305,2966,6752,3159,84,0,5,0,0,0,0,0,0,7921,21,2058,5550,3773,525,133,19,4129,3200,2166,411,94,9985,0,0,0,0,15,0,0,0,0
2016-07-27 14:16:55,0,9797,203,0,9657,343,67,0,0,0,0,0,0,0,28,4,2,87,1414,0,0,0,1402,0,93,0,21,1,33,11,0,930,58,0,1,0,1,0,0,8,0,1,0,0,0,0,0,0,34,0,0,6,0,2,4172,3025,2803,14,1,0,0,0,10,0,0,31,7,38,90,1312,0,0,0,1441,0,83,0,60,2,33,25,0,945,717,0,1,0,2,0,0,10,0,0,0,0,0,0,0,0,18,0,0,6,0,5,4858,2412,2730,6785,3148,62,0,5,0,0,0,0,0,0,8134,18,1848,5660,3547,591,184,18,4537,2676,2184,463,140,9978,0,0,0,0,22,0,0,0,0
2016-07-27 14:17:00,1,9831,168,0,9765,235,68,0,0,0,0,0,0,0,25,3,0,117,1121,0,0,0,1295,0,53,0,13,0,51,6,0,1080,63,0,1,0,2,0,0,10,0,0,0,0,0,0,0,0,44,0,0,3,0,7,3915,3154,2931,17,1,0,0,0,6,0,0,27,6,42,109,1295,0,0,0,1372,0,51,1,18,2,69,30,0,1133,709,0,1,0,2,0,0,11,1,1,0,1,0,0,0,0,29,0,0,4,0,7,4941,2382,2677,7134,2797,62,0,7,0,0,0,0,0,0,8145,14,1841,5364,3938,522,163,13,4335,2693,2380,476,116,9971,0,0,0,0,29,0,0,0,0
2016-07-27 14:17:06,0,9858,142,1,9773,226,103,0,0,0,0,0,0,0,40,12,11,68,1352,0,0,0,1260,0,74,0,15,1,52,14,0,1008,55,0,0,0,1,0,0,6,0,0,0,0,0,0,0,0,49,0,0,8,1,3,4082,3287,2631,35,1,0,0,0,13,0,0,40,22,66,65,1275,0,0,0,1278,0,62,0,14,2,39,40,0,1078,733,0,0,0,1,0,1,3,1,0,0,0,0,0,0,0,29,0,0,8,1,5,4824,2582,2594,6908,2987,94,0,11,0,0,0,0,0,0,8213,16,1771,5756,3591,488,155,10,4839,2392,2210,444,115,9970,0,0,0,0,30,0,0,0,0
2016-07-27 14:17:12,0,9772,228,0,9778,222,57,0,0,0,0,0,0,0,32,4,3,83,1155,0,0,0,1253,0,51,0,10,1,36,7,0,960,48,0,2,0,0,0,0,10,0,1,0,0,0,0,0,0,57,0,0,3,0,13,3720,3327,2953,16,1,0,0,0,7,0,0,35,6,54,97,1291,0,0,0,1355,0,46,0,13,1,28,33,0,1029,724,0,1,0,0,1,0,16,0,1,0,0,0,0,0,0,26,0,0,4,0,18,4789,2235,2976,6635,3306,51,0,8,0,0,0,0,0,0,7938,14,2048,5745,3526,548,161,20,4413,2804,2195,455,133,9983,0,0,0,0,17,0,0,0,0
2016-07-27 14:17:19,0,9865,135,2,9789,209,93,0,0,0,0,0,0,0,29,2,2,71,1588,0,0,0,1232,0,74,0,21,0,22,12,0,942,52,0,1,0,1,0,0,17,0,1,0,0,0,0,0,1,52,0,0,3,1,15,4172,2943,2885,20,2,0,0,0,8,0,0,30,5,44,77,1661,0,0,0,1266,0,67,0,23,2,22,30,1,989,726,0,1,0,1,0,0,11,0,0,0,0,0,0,0,1,25,1,0,5,1,18,5040,2275,2685,6340,3566,91,0,3,0,0,0,0,0,0,8327,20,1653,5905,3452,447,173,23,5034,2356,2071,416,123,9963,0,0,0,0,37,0,0,0,0
2016-07-27 14:17:24,1,9685,314,2,9745,253,118,0,0,0,0,0,0,0,32,5,5,109,1144,0,0,0,1348,0,71,0,16,0,19,6,0,1054,57,0,2,0,1,0,0,13,0,1,2,0,0,0,0,0,46,0,0,3,2,3,4015,3280,2705,28,1,0,0,0,8,0,0,31,6,52,109,1101,0,0,0,1401,0,65,0,23,0,26,17,0,1149,763,0,2,0,2,0,0,6,0,1,2,0,0,0,0,0,25,0,0,2,1,3,4859,2298,2843,6978,2902,110,0,10,0,0,0,0,0,0,7795,27,2178,5364,3973,517,141,5,4151,2828,2449,471,101,9965,0,0,0,0,35,0,0,0,0
2016-07-27 14:17:31,0,9849,151,0,9778,222,79,0,0,0,0,0,0,0,39,6,0,75,1256,0,0,0,1383,0,83,0,17,1,23,5,0,1176,67,0,0,0,0,0,0,14,0,1,1,0,0,0,0,0,50,0,0,5,0,10,4235,3228,2537,27,1,0,0,0,5,0,0,40,8,59,73,1238,0,0,0,1371,0,70,0,17,1,28,26,0,1209,819,0,0,0,2,0,0,7,0,0,0,0,0,0,0,0,25,0,0,9,0,5,5049,2600,2351,7278,2640,74,0,8,0,0,0,0,0,0,8108,18,1874,5252,4023,530,171,24,4369,2562,2465,470,134,9971,0,0,0,0,29,0,0,0,0
2016-07-27 14:17:37,1,9866,133,1,9778,221,71,0,0,0,0,0,0,0,50,11,8,108,1245,0,0,0,1236,0,95,0,14,1,13,19,0,1140,63,0,2,0,0,0,0,4,0,1,0,0,0,0,0,0,37,0,0,3,0,12,4084,3232,2684,23,2,0,0,0,11,0,0,49,29,78,120,1306,0,0,0,1266,0,71,0,20,2,13,58,0,1216,846,0,2,0,0,0,0,4,0,1,0,0,0,0,0,0,19,0,0,5,0,13,5151,2409,2440,7086,2842,61,0,11,0,0,0,0,0,0,8149,18,1833,5341,3884,580,178,17,4453,2521,2360,551,115,9980,0,0,0,0,20,0,0,0,0
2016-07-27 14:17:44,0,9605,395,0,9789,211,87,0,0,0,0,0,0,0,45,6,2,87,1375,0,0,0,1130,0,108,0,13,0,21,13,0,902,64,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,60,0,0,8,0,3,3867,3256,2877,22,1,0,0,0,7,0,0,40,6,63,104,1407,1,0,0,1193,0,98,0,17,1,18,37,0,948,720,0,1,0,1,0,0,6,0,1,0,0,0,0,0,0,30,0,0,5,0,7,4733,2337,2930,6529,3383,75,0,13,0,0,0,0,0,0,7708,11,2281,5852,3485,513,134,16,4544,2876,2012,473,95,9980,0,0,0,0,20,0,0,0,0
2016-07-27 14:17:50,0,9853,147,0,9787,213,72,0,0,0,0,0,0,0,47,9,6,95,1171,0,0,0,1149,0,115,0,12,1,42,9,0,1125,46,0,0,0,1,0,0,6,0,1,0,0,0,0,0,0,45,0,0,4,1,4,3922,3338,2740,13,1,0,0,0,7,0,0,44,7,49,108,1346,0,0,0,1252,0,115,0,20,2,35,41,0,1210,740,0,0,0,1,0,0,8,0,0,1,0,0,0,0,0,24,0,0,5,1,8,5052,2399,2549,7019,2900,68,0,13,0,0,0,0,0,0,8034,15,1951,5293,4036,526,121,24,4313,2695,2428,474,90,9973,0,0,0,0,27,0,0,0,0
2016-07-27 14:17:57,0,9865,135,1,9741,258,74,0,0,0,0,0,0,0,39,8,3,105,1249,0,0,0,1209,0,60,0,14,1,22,14,0,1084,70,0,0,0,3,0,0,8,0,1,0,0,0,0,0,0,44,0,0,7,0,4,3973,3389,2638,23,1,0,0,0,8,0,0,40,12,50,120,1316,0,0,0,1222,1,50,0,47,1,23,32,0,1107,863,0,0,0,3,0,0,9,0,1,0,0,0,0,0,0,20,0,0,7,0,4,4970,2484,2546,6918,3008,62,0,12,0,0,0,0,0,0,7907,11,2082,5602,3669,576,119,34,4476,2621,2302,485,116,9984,0,0,0,0,16,0,0,0,0
2016-07-27 14:18:03,4,9613,383,4,9751,245,103,0,0,0,0,0,0,0,54,30,10,98,1117,0,0,0,1137,0,78,0,29,0,40,10,0,1179,60,0,0,0,1,0,0,15,0,1,0,0,0,0,0,0,37,1,0,7,0,8,3968,3334,2698,26,2,0,0,0,5,0,0,44,33,51,107,1306,0,0,0,1096,0,74,0,34,1,46,31,0,1188,716,0,0,0,2,0,0,14,0,0,0,0,0,0,0,0,20,1,0,5,0,6,4830,2450,2720,7027,2867,96,0,10,0,0,0,0,0,0,7989,23,1988,5796,3490,524,173,17,4751,2465,2237,411,136,9956,0,0,0,0,42,0,0,2,0
2016-07-27 14:18:10,1,9850,149,0,9725,275,87,0,0,0,0,0,0,0,43,11,0,123,1274,0,0,0,1299,0,69,0,19,0,15,21,0,1089,37,0,2,0,1,0,0,14,0,1,0,0,0,0,0,0,58,0,0,2,1,3,4109,3163,2728,31,1,0,0,1,9,0,0,38,10,59,139,1361,0,0,0,1340,0,59,0,19,4,8,36,0,1125,813,0,2,0,1,0,0,10,0,1,0,0,0,0,0,0,30,0,0,2,1,12,5102,2421,2477,7056,2854,75,0,15,0,0,0,0,0,0,8340,18,1642,5150,4069,617,150,14,4405,2408,2590,478,119,9965,0,0,0,0,26,0,0,9,0
2016-07-27 14:18:16,0,9808,192,1,9728,271,85,0,0,0,0,0,0,0,40,6,0,103,1171,0,0,0,1356,0,60,0,11,1,34,8,0,1040,51,0,2,0,2,0,0,14,0,2,0,0,0,0,0,0,54,0,0,3,0,4,3995,3051,2954,17,1,0,0,0,8,0,0,33,12,61,108,1239,0,0,1,1463,0,58,0,13,2,33,24,0,1141,757,0,1,0,2,0,0,10,0,1,0,0,0,0,1,0,25,0,0,5,0,7,5041,2284,2675,7029,2885,80,0,6,0,0,0,0,0,0,7997,16,1987,5281,3943,605,150,21,4192,2742,2440,497,129,9963,0,0,0,0,32,0,0,5,0
2016-07-27 14:18:22,0,9771,229,0,9652,348,96,0,0,0,0,0,0,0,37,10,3,90,1097,0,0,0,1486,0,55,0,13,0,29,5,0,1074,52,0,5,0,4,0,0,14,0,1,2,0,0,0,1,0,50,1,0,3,0,10,4093,3167,2740,32,1,0,0,0,9,1,0,33,12,45,156,1158,0,0,0,1684,0,56,0,18,0,26,21,0,1193,736,0,5,0,4,0,0,17,1,1,2,0,0,0,0,0,29,0,0,3,0,11,5258,2417,2325,7485,2419,89,0,7,0,0,0,0,0,0,8441,15,1544,5050,4174,582,174,20,4271,2615,2526,454,134,9979,0,0,0,0,17,0,0,4,0
2016-07-27 14:18:28,0,9824,176,2,9744,254,81,0,0,0,0,0,0,0,38,4,5,98,1095,0,0,0,1367,0,55,0,22,0,20,16,0,1277,42,0,0,0,2,0,0,16,0,0,0,0,0,0,0,0,44,0,0,3,0,34,4153,3100,2747,28,2,0,0,0,6,1,0,39,8,68,110,1148,0,0,0,1363,0,56,0,23,2,18,44,0,1289,825,0,0,0,2,0,0,14,0,0,0,0,0,0,0,0,23,0,0,3,0,33,5088,2383,2529,7433,2485,75,0,7,0,0,0,0,0,0,8249,16,1735,5082,4004,714,170,30,4220,2427,2655,546,152,9972,0,0,0,0,28,0,0,0,0
2016-07-27 14:18:35,0,9678,322,0,9757,243,95,0,0,0,0,0,0,0,48,13,11,83,1123,0,0,0,1440,0,73,0,11,2,39,18,0,993,67,0,2,0,1,0,0,8,0,1,0,0,0,0,0,0,9,0,0,2,1,1,4032,3332,2636,35,1,0,0,0,2,0,0,44,25,60,94,1191,0,0,0,1442,0,65,0,13,2,39,41,0,1059,747,0,2,0,3,0,0,10,0,1,0,0,0,0,0,0,3,0,0,4,1,8,4923,2502,2575,7156,2743,83,0,18,0,0,0,0,0,0,8127,18,1855,5321,3856,625,181,17,4316,2656,2383,506,139,9978,0,0,0,0,22,0,0,0,0
2016-07-27 14:18:41,0,9723,277,0,9661,339,114,0,0,0,0,0,0,0,22,1,6,97,1228,0,0,0,1411,0,76,0,12,0,27,24,0,1087,39,0,0,0,2,0,0,25,1,0,0,0,0,0,0,0,37,0,0,4,0,7,4182,3250,2568,42,1,0,0,0,7,0,0,20,3,70,99,1269,0,0,0,1373,0,62,0,14,0,26,33,0,1124,836,0,0,0,2,0,0,24,2,0,0,1,0,0,0,0,17,0,0,4,0,4,5059,2540,2401,7223,2662,102,0,13,0,0,0,0,0,0,8152,17,1831,5171,4097,573,131,28,4266,2527,2599,498,110,9978,0,0,0,0,22,0,0,0,0
2016-07-27 14:18:48,0,9736,264,1,9783,216,64,0,0,0,0,0,0,0,35,5,1,105,1060,0,0,0,1396,0,186,0,13,0,28,14,0,952,48,0,0,0,0,0,0,8,0,1,0,0,0,0,0,0,44,0,0,7,0,35,3925,3416,2659,19,2,0,0,0,9,0,0,33,4,221,119,1090,0,0,0,1427,0,181,0,15,2,30,35,0,1010,734,0,0,0,0,0,0,8,1,1,0,0,0,0,0,0,24,0,0,8,0,36,4978,2597,2425,7397,2537,55,0,11,0,0,0,0,0,0,7974,13,2013,5202,4083,506,185,24,4214,2929,2222,508,127,9978,0,0,0,0,22,0,0,0,0
2016-07-27 14:18:55,0,9807,193,0,9740,260,82,0,0,0,0,0,0,0,38,3,4,137,1222,0,0,0,1471,0,62,0,11,2,16,16,0,1038,31,0,0,0,2,0,0,13,0,1,0,0,0,0,0,0,48,1,0,3,0,1,4155,3062,2783,15,2,0,0,0,4,0,0,39,5,250,145,1280,0,0,0,1503,0,57,0,49,3,14,34,0,1035,721,0,0,0,2,0,0,8,0,0,0,0,0,0,0,0,27,1,0,3,0,5,5211,2326,2463,7213,2704,74,0,9,0,0,0,0,0,0,8224,14,1762,5040,4032,680,225,23,4131,2725,2432,565,147,9978,0,0,0,0,22,0,0,0,0
2016-07-27 14:19:01,0,9844,156,0,9763,237,72,1,0,0,0,0,0,0,41,4,0,110,1180,0,0,0,1511,0,51,0,22,1,69,9,0,1029,63,0,2,0,1,0,0,7,0,1,0,0,0,0,0,0,47,0,0,5,0,13,4185,3100,2715,22,1,0,0,0,6,0,0,33,8,134,119,1204,0,0,0,1594,0,54,0,28,1,53,54,0,1013,745,0,2,0,1,0,0,8,0,1,0,0,0,0,0,0,24,0,0,5,0,9,5114,2406,2480,7379,2547,71,0,3,0,0,0,0,0,0,8296,15,1689,5184,4028,658,118,12,4302,2716,2385,505,92,9956,0,0,0,0,44,0,0,0,0
